8.607245087623596191e-01,8.873453140258789062e-01,8.966262340545654297e-01,8.944665789604187012e-01,8.988511562347412109e-01,8.991107344627380371e-01,8.946914672851562500e-01,8.871870636940002441e-01,8.883220553398132324e-01,8.591831326484680176e-01,8.391553163528442383e-01,8.574826121330261230e-01,8.973646759986877441e-01,9.236867427825927734e-01,9.018475413322448730e-01,8.694586753845214844e-01,8.766359686851501465e-01,8.994998335838317871e-01,9.065752625465393066e-01,8.985089063644409180e-01,8.990485072135925293e-01,9.004827141761779785e-01,9.045881628990173340e-01,9.105502963066101074e-01,9.051178693771362305e-01,9.103159904479980469e-01,9.133409857749938965e-01,9.016681909561157227e-01,8.962624669075012207e-01,8.827055692672729492e-01,8.814046382904052734e-01,8.828054666519165039e-01,9.001044034957885742e-01,9.077450633049011230e-01,8.695514798164367676e-01,8.398193120956420898e-01,8.627117872238159180e-01,8.971837759017944336e-01,9.066836833953857422e-01,9.229875206947326660e-01,9.079616665840148926e-01,8.978561758995056152e-01,9.045464396476745605e-01,9.081177711486816406e-01,9.061505794525146484e-01,9.135224223136901855e-01,8.995879888534545898e-01,8.918806314468383789e-01,9.020329713821411133e-01,9.081839323043823242e-01,9.148031473159790039e-01,9.142524003982543945e-01,8.921194672584533691e-01,8.757835626602172852e-01
8.833737373352050781e-01,9.051712751388549805e-01,9.046409130096435547e-01,8.940346240997314453e-01,8.957136869430541992e-01,8.991128206253051758e-01,9.031169414520263672e-01,8.890859484672546387e-01,8.919400572776794434e-01,8.811137676239013672e-01,8.570042848587036133e-01,8.673316240310668945e-01,8.979642987251281738e-01,9.249972701072692871e-01,9.078000783920288086e-01,8.893842697143554688e-01,8.999032378196716309e-01,9.096224308013916016e-01,9.058643579483032227e-01,9.020053148269653320e-01,9.047489166259765625e-01,9.041082262992858887e-01,9.062949419021606445e-01,9.087554812431335449e-01,9.066716432571411133e-01,9.100923538208007812e-01,9.085242152214050293e-01,9.074249267578125000e-01,9.081591963768005371e-01,8.850489258766174316e-01,8.827439546585083008e-01,8.948274254798889160e-01,9.100978374481201172e-01,9.063091278076171875e-01,8.743702769279479980e-01,8.481137156486511230e-01,8.610177636146545410e-01,8.930283784866333008e-01,9.159654974937438965e-01,9.348567724227905273e-01,9.217984080314636230e-01,9.117389917373657227e-01,9.116267561912536621e-01,9.122807383537292480e-01,9.115278720855712891e-01,9.264543652534484863e-01,9.103407859802246094e-01,9.001171588897705078e-01,9.057384133338928223e-01,9.105322360992431641e-01,9.161457419395446777e-01,9.194263815879821777e-01,9.034111499786376953e-01,8.878521323204040527e-01
8.767207860946655273e-01,8.895288705825805664e-01,8.946321606636047363e-01,8.855837583541870117e-01,8.892589211463928223e-01,8.941078186035156250e-01,8.950827717781066895e-01,8.925965428352355957e-01,9.001259803771972656e-01,8.660155534744262695e-01,8.446509838104248047e-01,8.497385382652282715e-01,8.791662454605102539e-01,9.019609689712524414e-01,8.951298594474792480e-01,8.818029165267944336e-01,8.929018974304199219e-01,9.008340239524841309e-01,9.019371271133422852e-01,9.036449790000915527e-01,9.072066545486450195e-01,9.056372642517089844e-01,9.030621051788330078e-01,8.993238806724548340e-01,9.044430851936340332e-01,9.074075222015380859e-01,9.075470566749572754e-01,8.977285623550415039e-01,8.970072865486145020e-01,8.822273015975952148e-01,8.924701809883117676e-01,9.014354944229125977e-01,9.125537872314453125e-01,9.012974500656127930e-01,8.713722825050354004e-01,8.506031632423400879e-01,8.570054769515991211e-01,8.876326680183410645e-01,9.149305224418640137e-01,9.321797490119934082e-01,9.222351908683776855e-01,9.060405492782592773e-01,9.073868989944458008e-01,9.061608314514160156e-01,9.088152647018432617e-01,9.219215512275695801e-01,8.999254703521728516e-01,8.911891579627990723e-01,8.991248607635498047e-01,9.025101661682128906e-01,9.094752073287963867e-01,9.113732576370239258e-01,8.974974155426025391e-01,8.920865058898925781e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.469446951953614189e-18,-4.992751404643058777e-03,-1.280828379094600677e-02,-1.849831081926822662e-02,-1.848863810300827026e-02,-1.349149271845817566e-02,-5.657623056322336197e-03,2.176246140152215958e-03,1.001011487096548080e-02,1.784398406744003296e-02,1.943691447377204895e-02,1.469294540584087372e-02,7.507515139877796173e-03,2.269379328936338425e-03,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-4.110137524548918009e-04,-3.082603216171264648e-04,-3.082603216171264648e-04,-3.082603216171264648e-04,-3.082603216171264648e-04,-3.082603216171264648e-04
-1.969709992408752441e-03,-1.969709992408752441e-03,-1.969709992408752441e-03,-1.969709992408752441e-03,-1.969709992408752441e-03,-2.842644789780024439e-05,4.252012353390455246e-03,7.699429988861083984e-03,8.337178267538547516e-03,8.229045197367668152e-03,4.769761580973863602e-03,1.563336467370390892e-03,-1.921436167322099209e-03,-5.619801115244626999e-03,-5.846027750521898270e-03,-5.345304030925035477e-03,-4.375326447188854218e-03,-2.908188151195645332e-03,-9.450843208469450474e-04,-1.642092014662921429e-03,-1.835843897424638271e-03,-1.463691354729235172e-03,-1.331797218881547451e-03,-1.447734190151095390e-03,-3.829469205811619759e-04,2.287109673488885164e-04,5.424052360467612743e-04,5.715688166674226522e-05,-4.580616950988769531e-05,-4.391670154291205108e-05,-2.869178715627640486e-04,-1.739462255500257015e-03,-2.449195599183440208e-03,-9.706914424896240234e-04,8.380462531931698322e-04,2.390511799603700638e-03,2.667838241904973984e-03,3.100373316556215286e-03,3.315642476081848145e-03,2.648486755788326263e-03,6.059636943973600864e-04,-3.635803877841681242e-04,-1.177473808638751507e-03,-1.690870500169694424e-03,-1.553656649775803089e-03,-1.625288510695099831e-03,-1.040289760567247868e-03,6.213426822796463966e-04,3.138238098472356796e-03,4.709064960479736328e-03,4.709064960479736328e-03,4.709064960479736328e-03,4.709064960479736328e-03,4.709064960479736328e-03
5.063916090875864029e-03,5.063916090875864029e-03,5.063916090875864029e-03,5.063916090875864029e-03,5.063916090875864029e-03,-8.583068620282574557e-07,-5.245889071375131607e-03,-8.730039931833744049e-03,-9.473430924117565155e-03,-6.471497006714344025e-03,-2.254944061860442162e-03,1.031189109198749065e-03,4.709946922957897186e-03,9.729729034006595612e-03,1.124498527497053146e-02,9.066979400813579559e-03,5.178531166166067123e-03,2.806912874802947044e-03,2.349595306441187859e-03,2.163421129807829857e-03,7.790922973072156310e-05,-7.685194141231477261e-04,-7.650156621821224689e-04,-1.068099285475909710e-03,-1.115556573495268822e-03,-2.144002821296453476e-03,-2.508563688024878502e-03,-2.745598554611206055e-03,-2.103647682815790176e-03,-1.186251640319824219e-03,-7.827430963516235352e-04,-2.030802657827734947e-03,-1.913237618282437325e-03,1.757760910550132394e-04,2.134456299245357513e-03,3.656876971945166588e-03,3.367939498275518417e-03,3.769528819248080254e-03,5.023258738219738007e-03,3.759023500606417656e-03,3.207097470294684172e-04,-9.391804342158138752e-04,-7.595340139232575893e-04,-6.059845327399671078e-04,-2.271384000778198242e-04,-3.749747993424534798e-04,-8.169313514372333884e-05,8.758197072893381119e-04,-1.977364154299721122e-04,-2.111534355208277702e-03,-2.111534355208277702e-03,-2.111534355208277702e-03,-2.111534355208277702e-03,-2.111534355208277702e-03
1.461054896935820580e-03,1.461054896935820580e-03,1.461054896935820580e-03,1.461054896935820580e-03,1.461054896935820580e-03,-1.827359228627756238e-04,-1.444781781174242496e-03,-2.238168381154537201e-03,-9.256979101337492466e-04,2.023807261139154434e-03,3.362565301358699799e-03,3.955367021262645721e-03,4.253481049090623856e-03,4.850354976952075958e-03,4.983432125300168991e-03,2.594431163743138313e-03,-4.826168296858668327e-04,-1.122663379646837711e-03,3.390510755707509816e-05,-2.185235352953895926e-04,-1.738491700962185860e-03,-2.258664462715387344e-03,-1.204258180223405361e-03,-2.050807088380679488e-04,-1.378993183607235551e-04,-8.135070675052702427e-04,-1.081501482985913754e-03,-1.529535627923905849e-03,-1.406471943482756615e-03,-7.644901634193956852e-04,-1.910865306854248047e-03,-3.823091508820652962e-03,-3.431033110246062279e-03,-1.161064719781279564e-03,1.290517044253647327e-03,3.501271130517125130e-03,3.951718565076589584e-03,4.816587548702955246e-03,6.395744159817695618e-03,4.898229148238897324e-03,1.001770258881151676e-03,-1.188859343528747559e-03,-1.939348410815000534e-03,-1.822787569835782051e-03,-1.062898780219256878e-03,-1.813977956771850586e-03,-1.681735157035291195e-03,-7.104376709321513772e-05,-1.060191774740815163e-03,-2.875902224332094193e-03,-2.875902224332094193e-03,-2.875902224332094193e-03,-2.875902224332094193e-03,-2.875902224332094193e-03
3.048350336030125618e-03,3.048350336030125618e-03,3.048350336030125618e-03,3.048350336030125618e-03,3.048350336030125618e-03,8.874168270267546177e-04,-1.262040925212204456e-03,-2.731214975938200951e-03,-2.694933675229549408e-03,-3.876676200889050961e-04,1.416231156326830387e-03,2.412732457742094994e-03,3.237775992602109909e-03,4.067731089890003204e-03,3.796134376898407936e-03,1.910168910399079323e-03,6.108204252086579800e-04,2.016991347773000598e-04,1.204753876663744450e-03,2.015357138589024544e-03,5.180339212529361248e-04,-3.512740076985210180e-04,-4.276226100046187639e-04,-6.928801303729414940e-04,-1.945519470609724522e-03,-3.130423137918114662e-03,-2.775522181764245033e-03,-2.215629909187555313e-03,-1.203091000206768513e-03,-1.049981568939983845e-03,-2.137421630322933197e-03,-3.771557472646236420e-03,-3.184627508744597435e-03,-1.061371993273496628e-03,8.118262048810720444e-04,3.464542794972658157e-03,4.660213831812143326e-03,5.552914924919605255e-03,6.162973120808601379e-03,4.623202607035636902e-03,1.117508625611662865e-03,-6.356378435157239437e-04,-9.673635358922183514e-04,-6.775428773835301399e-04,1.661906571825966239e-04,-2.164393663406372070e-04,-4.488051054067909718e-04,5.437553045339882374e-04,8.149296045303344727e-04,-6.547768862219527364e-05,-6.547768862219527364e-05,-6.547768862219527364e-05,-6.547768862219527364e-05,-6.547768862219527364e-05
1.843648147769272327e-03,1.843648147769272327e-03,1.843648147769272327e-03,1.843648147769272327e-03,1.843648147769272327e-03,-2.262774156406521797e-03,-5.777931306511163712e-03,-7.803079672157764435e-03,-7.389144971966743469e-03,-3.737480379641056061e-03,2.386728883720934391e-04,2.850707387551665306e-03,5.180454347282648087e-03,8.566845208406448364e-03,8.965799584984779358e-03,6.254557985812425613e-03,3.671446349471807480e-03,2.566116163507103920e-03,2.851366065442562103e-03,3.149212338030338287e-03,1.655864762142300606e-03,3.263652324676513672e-04,-5.358795169740915298e-04,-1.081838156096637249e-03,-2.693221904337406158e-03,-4.383355379104614258e-03,-3.885379526764154434e-03,-3.199629019945859909e-03,-1.236659241840243340e-03,2.051641495199874043e-04,-2.139955759048461914e-04,-2.120283199474215508e-03,-2.460113260895013809e-03,-1.741776824928820133e-03,-1.580586074851453304e-03,6.544391362695023417e-05,1.430725096724927425e-03,3.450072836130857468e-03,5.266168620437383652e-03,4.645501729100942612e-03,1.586342812515795231e-03,4.853874561376869678e-04,7.373124244622886181e-04,4.844605864491313696e-04,2.145042089978232980e-04,1.729130781313870102e-05,1.704414753476157784e-04,3.846118925139307976e-04,-9.889791253954172134e-04,-3.056264948099851608e-03,-3.056264948099851608e-03,-3.056264948099851608e-03,-3.056264948099851608e-03,-3.056264948099851608e-03
5.287955282256007195e-04,5.287955282256007195e-04,5.287955282256007195e-04,5.287955282256007195e-04,5.287955282256007195e-04,-1.355412648990750313e-03,-1.790144015103578568e-03,-1.250130939297378063e-03,5.886683939024806023e-04,3.654741216450929642e-03,3.665047930553555489e-03,2.358232857659459114e-03,1.049139071255922318e-03,1.033087537507526577e-04,-6.470898515544831753e-04,-2.483372809365391731e-03,-3.565765451639890671e-03,-1.964932773262262344e-03,1.627979683689773083e-03,2.713151741772890091e-03,1.739320112392306328e-03,1.307405065745115280e-03,9.021828300319612026e-04,7.084012031555175781e-05,-1.727556227706372738e-03,-4.140178207308053970e-03,-4.309867043048143387e-03,-3.842957783490419388e-03,-2.245704410597681999e-03,-7.569938898086547852e-04,-1.487916684709489346e-03,-3.388703800737857819e-03,-3.220719983801245689e-03,-1.724795554764568806e-03,-1.233737682923674583e-03,4.465053498279303312e-04,1.568248844705522060e-03,3.602329874411225319e-03,6.102568935602903366e-03,5.245419219136238098e-03,1.947106909938156605e-03,1.019738148897886276e-03,1.033990527503192425e-03,4.846294759772717953e-04,4.288941563572734594e-04,-1.908431440824642777e-04,-1.296967238886281848e-04,1.112223719246685505e-03,8.237242582254111767e-04,-1.573036133777350187e-04,-1.573036133777350187e-04,-1.573036133777350187e-04,-1.573036133777350187e-04,-1.573036133777350187e-04
